,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
10,2022-09-28,"Sep 28, 2022",Arcfield,10500 Copper Pointe  NE,Signart Of New Mexico Inc.,,0,0.0,,GP-2022-35502,Commercial,a commercial sign,10500,COPPER POINTE,WY,NE,,5,0000,COPPER POINTE,0,0,ARCFIELD,"SIGNART OF NEW MEXICO, INC.",20220928,0
11,2022-09-28,"Sep 28, 2022",Cabinets To Go,4770 Pan American Frwy  NE,Signart Of New Mexico Inc.,,0,0.0,,GP-2022-37015,Commercial,a commercial sign,4770,PAN AMERICAN FRWY,,NE,,SIBCO TRACT,0000,SIBCO TRACT,0,0,CABINETS TO GO,"SIGNART OF NEW MEXICO, INC.",20220928,0
12,2022-09-28,"Sep 28, 2022",Nu Ferguson ,3900 Singer Blvd. NE,"Enterprise Builders Corp., Design Plus Llc",,29560,1006870.0,"$1,006,870.00",BP-2022-33781,Commercial,alterations,3900,SINGER,BLVD,NE,,6A1,0000,JEFFERSON COMMONS UNIT 2,29560,1006870,NU FERGUSON - CU108205534,"ENTERPRISE BUILDERS CORPORATION, DESIGN PLUS LLC",20220928,
13,2022-09-27,"Sep 27, 2022",Michelle Allison ,3711 Central Ave. NE,365 Construction Llc,,1015,0.0,,BP-2022-41203,Commercial,commercial renovation phase,3711,CENTRAL,AV,NE,,3,2,COLLEGE VIEW BUSINESS ADDN,1015,0,MICHELLE ALLISON - CU61684084,365 CONSTRUCTION LLC,20220927,
14,2022-09-27,"Sep 27, 2022",Michelle Allison ,3711 Central Ave. NE,365 Construction Llc,,529,0.0,,BP-2022-41198,Commercial,commercial renovation phase,3711,CENTRAL,AV,NE,,3,2,COLLEGE VIEW BUSINESS ADDN,529,0,MICHELLE ALLISON - CU61684084,365 CONSTRUCTION LLC,20220927,
15,2022-09-27,"Sep 27, 2022",Carlos  Torres ,2100 Louisiana Blvd. NE,"Hart Design And Construction Inc., Modulus Architects Inc.",,1200,35000.0,"$35,000.00",BP-2022-34985,Commercial,a foundation,2100,LOUISIANA,BLVD,NE,,A2,0000,WINROCK CENTER ADDN,1200,35000,CARLOS  TORRES - CU66674539,"HART DESIGN AND CONSTRUCTION INC., MODULUS ARCHITECTS, INC",20220927,
16,2022-09-27,"Sep 27, 2022",Treveston Elliott ,121 Tijeras Ave. NE,"Aic General Contractors Inc., Treveston Elliott Architect",,5838,72000.0,"$72,000.00",BP-2022-38016,Commercial,alterations,121,TIJERAS,AV,NE,,A,1,COMMERCIAL ADDN,5838,72000,TREVESTON ELLIOTT - CU70987967,"AIC GENERAL CONTRACTORS, INC., TREVESTON ELLIOTT ARCHITECT",20220927,
17,2022-09-27,"Sep 27, 2022",Jane Swallows ,320 Gold Ave. SW,"Tsi Tower Services Inc., J5 Infrastructure Partners",,75,30000.0,"$30,000.00",BP-2022-38682,Commercial,alterations,320,GOLD,AV,SW,,B1,24,NEW MEXICO TOWN COMPANYS ORIGINAL TOWNSITE,75,30000,JANE SWALLOWS - CU94536665,"TSI TOWER SERVICES INC, J5 INFRASTRUCTURE PARTNERS",20220927,1
18,2022-09-27,"Sep 27, 2022",Michelle Allison ,3711 Central Ave. NE,365 Construction Llc,,2519,0.0,,BP-2022-41159,Commercial,commercial renovation phase,3711,CENTRAL,AV,NE,,3,2,COLLEGE VIEW BUSINESS ADDN,2519,0,MICHELLE ALLISON - CU61684084,365 CONSTRUCTION LLC,20220927,
19,2022-09-27,"Sep 27, 2022",Michelle Allison ,3711 Central Ave. NE,365 Construction Llc,,22134,0.0,,BP-2022-41257,Commercial,commercial renovation phase,3711,CENTRAL,AV,NE,,3,2,COLLEGE VIEW BUSINESS ADDN,22134,0,MICHELLE ALLISON - CU61684084,365 CONSTRUCTION LLC,20220927,
20,2022-09-26,"Sep 26, 2022",Mark Steinkamp ,5904 Florence Ave. NE,Facilitybuild Inc.,,6080,766731.0,"$766,731.00",BP-2022-10272,Commercial,shell building,5904,FLORENCE,AV,NE,,18,7,N ABQ ACRES TR A UNIT B,6080,766731,MARK STEINKAMP - CU116063650,"FACILITYBUILD, INC.",20220926,
21,2022-09-26,"Sep 26, 2022",James Harrigan ,6919 Montgomery Blvd. NE,Laser Construction,,6000,10000.0,"$10,000.00",BP-2021-50326,Commercial,a change of use project,6919,MONTGOMERY,BLVD,NE,,2A,0000,MUNICIPAL ADDN NO 1,6000,10000,JAMES HARRIGAN - CU126907576,LASER CONSTRUCTION,20220926,
