,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
10,2021-01-06,"January 06, 2021",Treveston Elliott - Cu70987967,680 Haines Ave. NW,"Jte Construction, LLC, Treveston Elliott Architect",Alterations,7929,0.0,,BP-2020-51322,Commercial,Alterations,680,HAINES,AV,NW,,52A1A1A1A1A1A3A,0000,MRGCD MAP 36,7929,0,TREVESTON ELLIOTT - CU70987967,"JTE CONSTRUCTION, LLC, TREVESTON ELLIOTT ARCHITECT",20210106,
11,2021-01-06,"January 06, 2021",White Cap,6707 Washington St. NE,"Del Rio Signs, LLC",Sign - Commercial Sign,0,0.0,,GP-2020-55741,Commercial,Sign - Commercial Sign,6707,WASHINGTON,ST,NE,,8A,C,INTERSTATE INDUSTRIAL TRACT UNIT 1,0,0,WHITE CAP,"DEL RIO SIGNS, LLC",20210106,0
12,2021-01-06,"January 06, 2021",Duke City Smiles/Nm Urgent Care,3111 Eubank Blvd. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-55385,Commercial,Sign - Commercial Sign,3111,EUBANK,BLVD,NE,,13,8,RACKHEATH PARK ADDN NO 1,0,0,DUKE CITY SMILES/NM URGENT CARE,"SIGNART OF NEW MEXICO, INC.",20210106,0
13,2021-01-06,"January 06, 2021",Delia Barrett - Cu33336253,5201 Hawking  SE,"Klinger Constructors Llc, Studio Southwest Architects",Shell Building,40000,4500000.0,"$4,500,000.00",BP-2020-42230,Commercial,Shell Building,5201,HAWKING,DR,SE,,D,0000,MESA DEL SOL INNOVATION PARK II,40000,4500000,DELIA BARRETT - CU33336253,"KLINGER CONSTRUCTORS LLC, STUDIO SOUTHWEST ARCHITECTS",20210106,1
14,2021-01-06,"January 06, 2021",Treveston Elliott - Cu70987967,680 Haines Ave. NW,"Jte Construction, LLC, Treveston Elliott Architect",Alterations,1350,40000.0,"$40,000.00",BP-2020-44588,Commercial,Alterations,680,HAINES,AV,NW,,52A1A1A1A1A1A3A,0000,MRGCD MAP 36,1350,40000,TREVESTON ELLIOTT - CU70987967,"JTE CONSTRUCTION, LLC, TREVESTON ELLIOTT ARCHITECT",20210106,
15,2021-01-06,"January 06, 2021",Sherwin Williams,2621 Coors Blvd. NW,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-55383,Commercial,Sign - Commercial Sign,2621,COORS,BLVD,NW,,3A1,0000,QUAIL RIDGE,0,0,SHERWIN WILLIAMS,"SIGNART OF NEW MEXICO, INC.",20210106,0
16,2021-01-05,"January 05, 2021",Jessica Pompa - Cu105525227,900 Molten Pl. NW,"Broken Arrow Communications Inc., Md7 Llc",New Building,2,75000.0,"$75,000.00",BP-2020-55042,Commercial,New Building,900,MOLTEN,PL,NW,,23-P1,1,SUNDORO SOUTH UNIT 8,2,75000,JESSICA POMPA - CU105525227,"BROKEN ARROW COMMUNICATIONS INC., MD7 LLC",20210105,
17,2021-01-05,"January 05, 2021",Laura Anderson - Cu107207427,136 Louisiana Blvd. NE,"Enchanted Roofing Llc, Anderson Design Llc",Change of Use,8114,54000.0,"$54,000.00",BP-2019-51718,Commercial,Change of Use,136,LOUISIANA,BLVD,NE,,31A,1,LA MESA,8114,54000,LAURA ANDERSON - CU107207427,"ENCHANTED ROOFING LLC, ANDERSON DESIGN LLC",20210105,
18,2021-01-05,"January 05, 2021",Jane Swallows - Cu94536665,4501 Blake Road SW,"Budagher'S Landscape Co., J5 Infrastructure Partners",New Building,40,40000.0,"$40,000.00",BP-2020-50772,Commercial,New Building,4501,BLAKE,RD,SW,,3B1,0000,COX--ROGER SOUTHWEST DEVELOPMENT,40,40000,JANE SWALLOWS - CU94536665,"BUDAGHER'S LANDSCAPE CO., J5 INFRASTRUCTURE PARTNERS",20210105,
19,2021-01-05,"January 05, 2021",Scott Anderson - Cu35351882,6941 Taylor Ranch  NW,"Lassen Enterprises Llc, Scott C. Anderson",Alterations,2120,80000.0,"$80,000.00",BP-2020-54382,Commercial,Alterations,6941,TAYLOR RANCH,DR,NW,,Y2A1B1,0000,TAYLOR RANCH,2120,80000,SCOTT ANDERSON - CU35351882,"LASSEN ENTERPRISES LLC, SCOTT C. ANDERSON",20210105,
20,2021-01-05,"January 05, 2021",Darby  Miera - Cu33830199,8100 Jacs  NE,"Ortiz, Andrew Construction",New Building,19019,1161000.0,"$1,161,000.00",BP-2020-47591,Commercial,New Building,8100,JACS,LA,NE,,1,0000,BLUE SKY BUSINESS PARK,19019,1161000,DARBY  MIERA - CU33830199,"ORTIZ, ANDREW CONSTRUCTION",20210105,
21,2021-01-05,"January 05, 2021",Jane Swallows - Cu94536665,401 Marquette Ave. NW,"Broken Arrow Communications Inc., J5 Infrastructure Partners",New Building,52,40000.0,"$40,000.00",BP-2019-45761,Commercial,New Building,401,MARQUETTE,AV,NW,,130/POLICE STATION MAIN,10,ARMIJO--PERFECTO & BROTHERS ADDN,52,40000,JANE SWALLOWS - CU94536665,"BROKEN ARROW COMMUNICATIONS INC., J5 INFRASTRUCTURE PARTNERS",20210105,
22,2021-01-05,"January 05, 2021",Jane Swallows - Cu94536665,228 Gold Ave. SW,"Budagher'S Landscape Co., J5 Infrastructure Partners",New Building,51,40000.0,"$40,000.00",BP-2019-45826,Commercial,New Building,228,GOLD,AV,SW,,12,23,NEW MEXICO TOWN COMPANYS ORIGINAL TOWNSITE,51,40000,JANE SWALLOWS - CU94536665,"BUDAGHER'S LANDSCAPE CO., J5 INFRASTRUCTURE PARTNERS",20210105,
23,2021-01-05,"January 05, 2021",Modern Pain & Spine,1540 Juan Tabo Blvd. NE,"Del Rio Signs, LLC",Sign - Commercial Sign,0,0.0,,GP-2020-55544,Commercial,Sign - Commercial Sign,1540,JUAN TABO,BLVD,NE,,B2A,11,EASTRIDGE ADDN UNIT 4,0,0,MODERN PAIN & SPINE,"DEL RIO SIGNS, LLC",20210105,0
24,2021-01-05,"January 05, 2021",Arvin Norouzi - Cu43375035,5440 Watson  SE,"Tilson Technology Management Inc., The Derna Group",Alterations,250,30000.0,"$30,000.00",BP-2020-56467,Commercial,Alterations,5440,WATSON,DR,SE,,F,0000,MESA DEL SOL INNOVATION PARK II,250,30000,ARVIN NOROUZI - CU43375035,"TILSON TECHNOLOGY MANAGEMENT, INC., THE DERNA GROUP",20210105,
25,2021-01-04,"January 04, 2021",Tim Vanlandingham - Cu92072412,5501 Eagle Rock Ave. NE,"Vanlandingham, Tim K.",Alterations,2649,30000.0,"$30,000.00",BP-2020-57073,Commercial,Alterations,5501,EAGLE ROCK,AV,NE,,27A,9,N ABQ ACRES TR A UNIT B,2649,30000,TIM VANLANDINGHAM - CU92072412,"VANLANDINGHAM, TIM K.",20210104,
26,2021-01-04,"January 04, 2021",Kendra Moreno - Cu41707261,5600 Venice Ave. NE,"Insight Construction, LLC",Alterations,4712,1000.0,"$1,000.00",BP-2020-52307,Commercial,Alterations,5600,VENICE,AV,NE,,7A1A,4,N ABQ ACRES TR A UNIT B,4712,1000,KENDRA MORENO - CU41707261,"INSIGHT CONSTRUCTION, LLC",20210104,
27,2021-01-04,"January 04, 2021",Jessica Pompa - Cu105525227,8109 Camino Del Venado  NW,"Collins Engine Generator Service Inc., Md7 Llc",New Building,2,75000.0,"$75,000.00",BP-2020-55064,Commercial,New Building,8109,CAMINO DEL VENADO,,NW,,24,6,LAS LOMITAS UNIT 2A,2,75000,JESSICA POMPA - CU105525227,"COLLINS ENGINE GENERATOR SERVICE INC., MD7 LLC",20210104,
28,2021-01-04,"January 04, 2021",Jessica Pompa - Cu105525227,2400 Windward  NW,"Collins Engine Generator Service Inc., Md7 Llc",New Building,2,75000.0,"$75,000.00",BP-2020-55076,Commercial,New Building,2400,WINDWARD,DR,NW,,7-P1,5,PARKWEST UNIT 3,2,75000,JESSICA POMPA - CU105525227,"COLLINS ENGINE GENERATOR SERVICE INC., MD7 LLC",20210104,
29,2021-01-04,"January 04, 2021",Doug Deane - Cu107993107,1509 San Pedro  NE,Ram Jack Of New Mexico Inc.,Alterations,70,19022.21,"$19,022.21",BP-2020-52135,Commercial,Alterations,1509,SAN PEDRO,DR,NE,,A,8,SWEARINGEN & MARBERRY,70,19022.21,DOUG DEANE - CU107993107,"RAM JACK OF NEW MEXICO, INC",20210104,1
30,2021-01-04,"January 04, 2021",Jessica Pompa - Cu105525227,8801 Sandwater Road NW,"Collins Engine Generator Service Inc., Md7 Llc",New Building,16,75000.0,"$75,000.00",BP-2020-55068,Commercial,New Building,8801,SANDWATER,RD,NW,,26,0000,WATERSHED,16,75000,JESSICA POMPA - CU105525227,"COLLINS ENGINE GENERATOR SERVICE INC., MD7 LLC",20210104,
