,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
10,2021-07-02,"July 02, 2021",Tony Byrne,360 Eubank Blvd. NE,Nieto Custom Builders Inc.,Wall - Site Wall > 6ft,0,10500.0,"$10,500.00",GP-2021-11247,Commercial,Wall - Site Wall > 6ft,360,EUBANK,BLVD,NE,,C2,0000,TOWNE PARK PLAZA,0,10500,TONY BYRNE,"NIETO CUSTOM BUILDERS, INC",20210702,0
11,2021-07-01,"July 01, 2021",Gen-Tech,8800 Susan Ave. SE,Electrical Products Co.,Sign - Commercial Sign,0,2800.0,"$2,800.00",GP-2021-23325,Commercial,Sign - Commercial Sign,8800,SUSAN,AV,SE,,A1,0000,GORLAND SQUARE,0,2800,GEN-TECH,ELECTRICAL PRODUCTS COMPANY,20210701,0
12,2021-07-01,"July 01, 2021",Dan Gardiner - Cu131338172,105 Texas St. SE,Armenta Inc.,Addition,256,15250.0,"$15,250.00",BP-2021-13854,Commercial,Addition,105,TEXAS,ST,SE,,10,3,UNITY ADDN,256,15250,DAN GARDINER - CU131338172,"ARMENTA, INC.",20210701,
13,2021-07-01,"July 01, 2021",Abq Pediatric Dentistry,4610 Jefferson  NE,"Signplex, LLC",Sign - Commercial Sign,0,0.0,,GP-2021-17504,Commercial,Sign - Commercial Sign,4610,JEFFERSON,LA,NE,,2A1,0000,JEFFERSON OFFICE PLAZA,0,0,ABQ PEDIATRIC DENTISTRY,"SIGNPLEX, LLC",20210701,0
14,2021-07-01,"July 01, 2021","Mark Kroeger/Cmi(Cole Mt, Albq., Nm,Llc)",3601 Old Airport Ave. NW,Alan White Signs Llc,Sign - Commercial Sign,0,0.0,,GP-2021-23152,Commercial,Sign - Commercial Sign,3601,OLD AIRPORT,AV,NW,,1,0000,LOWES,0,0,"MARK KROEGER/CMI(COLE MT, ALBQ., NM,LLC)",ALAN WHITE SIGNS LLC,20210701,0
15,2021-07-01,"July 01, 2021",Albuquerque Distilling,5001 Central Ave. NE,"Del Rio Signs, LLC",Sign - Commercial Sign,0,0.0,,GP-2021-26034,Commercial,Sign - Commercial Sign,5001,CENTRAL,AV,NE,,27,39,VALLEY VIEW ADDN,0,0,ALBUQUERQUE DISTILLING,"DEL RIO SIGNS, LLC",20210701,0
16,2021-07-01,"July 01, 2021",Brian Handing,4208 Balloon Park Road NE,"Insight Construction, Llc, Scott'S Fencing Co. Inc.",Wall - Site Wall > 6ft,0,28000.0,"$28,000.00",GP-2021-04671,Commercial,Wall - Site Wall > 6ft,4208,BALLOON PARK,RD,NE,,9,0000,BALLOON FIELD INDUSTRIAL PARK,0,28000,BRIAN HANDING,"INSIGHT CONSTRUCTION, LLC, SCOTT'S FENCING CO., INC.",20210701,0
17,2021-07-01,"July 01, 2021",Taxes The Balance Sheet,6541 Paradise Blvd. NW,Electrical Products Co.,Sign - Commercial Sign,0,1350.0,"$1,350.00",GP-2021-27125,Commercial,Sign - Commercial Sign,6541,PARADISE,BLVD,NW,,G4A,0000,VENTANA SQUARE AT VENTANA RANCH,0,1350,TAXES THE BALANCE SHEET,ELECTRICAL PRODUCTS COMPANY,20210701,0
18,2021-07-01,"July 01, 2021",Liberty Tax & Loans,101 98Th St. NW,Electrical Products Co.,Sign - Commercial Sign,0,1250.0,"$1,250.00",GP-2021-28112,Commercial,Sign - Commercial Sign,101,98TH,ST,NW,,4,0000,VOLCANO POINT SHOPPING CENTER,0,1250,LIBERTY TAX & LOANS,ELECTRICAL PRODUCTS COMPANY,20210701,0
19,2021-07-01,"July 01, 2021",Lisa Sunderland - Cu40802083,8721 Washington St. NE,"Brazos Contractors & Development Inc. , Smc Solutions",Alterations,2152,240000.0,"$240,000.00",BP-2021-10988,Commercial,Alterations,8721,WASHINGTON,ST,NE,,B1A4,0000,CLIFFORD INDUSTRIAL PARK,2152,240000,LISA SUNDERLAND - CU40802083,"BRAZOS CONTRACTORS & DEVELOPMENT, INC. , SMC SOLUTIONS",20210701,
20,2021-07-01,"July 01, 2021",Window World Of Abq,8359 Corona  NE,Electrical Products Co.,Sign - Commercial Sign,0,1300.0,"$1,300.00",GP-2021-26187,Commercial,Sign - Commercial Sign,8359,CORONA,LOOP,NE,,10,0000,CLIFFORD INDUSTRIAL PARK,0,1300,WINDOW WORLD OF ABQ,ELECTRICAL PRODUCTS COMPANY,20210701,0
21,2021-07-01,"July 01, 2021",Purchase Green Artificial Grass,5821 Midway Park Blvd. NE,"Signplex, LLC",Sign - Commercial Sign,0,0.0,,GP-2021-10964,Commercial,Sign - Commercial Sign,5821,MIDWAY PARK,BLVD,NE,,18,0000,MIDWAY BUSINESS PARK,0,0,PURCHASE GREEN ARTIFICIAL GRASS,"SIGNPLEX, LLC",20210701,0
22,2021-06-30,"June 30, 2021",Zamoya Properties Llc,1200 Wyoming Blvd. NE,Maga Builders,Wall - Site Wall > 6ft,0,3000.0,"$3,000.00",GP-2021-00772,Commercial,Wall - Site Wall > 6ft,1200,WYOMING,BLVD,NE,,1A,7,MESA VILLAGE,0,3000,ZAMOYA PROPERTIES LLC,MAGA BUILDERS,20210630,0
23,2021-06-30,"June 30, 2021",Lee Gamelsky - Cu36182692,1100 2Nd St. SW,"Facilitybuild Inc., Lee Gamelsky Architects Pc",Alterations,20730,100000.0,"$100,000.00",BP-2020-49227,Commercial,Alterations,1100,2ND,ST,SW,,A, ,AT&SF RAILWAY CO MACHINE SHOP,20730,100000,LEE GAMELSKY - CU36182692,"FACILITYBUILD, INC., LEE GAMELSKY ARCHITECTS PC",20210630,
24,2021-06-30,"June 30, 2021",Rebekah Bellum - Cu37349739,5700 Bogart St. NW,"Consolidated Builders, Cherry/See/Reames Architects Pc",City Project,13424,872331.87,"$872,331.87",BP-2021-08671,Commercial,City Project,5700,BOGART,ST,NW,,8B2B,0000,SANTA FE VILLAGE UNIT 2,13424,872331.87,REBEKAH BELLUM - CU37349739,"CONSOLIDATED BUILDERS, CHERRY/SEE/REAMES ARCHITECTS PC",20210630,
25,2021-06-30,"June 30, 2021",Brent Miller - Cu133585138,7412 Central Ave. SW,"Northstar Communications Inc., Stand 8",Alterations,10,25000.0,"$25,000.00",BP-2021-21360,Commercial,Alterations,7412,CENTRAL,AV,SW,,1,0000,LOS BLANCOS ADDN,10,25000,BRENT MILLER - CU133585138,"NORTHSTAR COMMUNICATIONS, INC., STAND 8",20210630,
26,2021-06-30,"June 30, 2021",Albuqeurque Indian Center - Tiny Home Village,8101 Zuni Road SE,Positive Energy Inc.,Solar Under 10KW - Roof Mounted,0,95500.0,"$95,500.00",GP-2021-23382,Commercial,Solar Under 10KW - Roof Mounted,8101,ZUNI,RD,SE,,5A,3,UNITY ADDN,0,95500,ALBUQEURQUE INDIAN CENTER - TINY HOME VILLAGE,"POSITIVE ENERGY, INC.",20210630,0
27,2021-06-30,"June 30, 2021",Law Giant,2440 Louisiana Blvd. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2021-22648,Commercial,Sign - Commercial Sign,2440,LOUISIANA,BLVD,NE,,5A,C,LOUISIANA,0,0,LAW GIANT,"SIGNART OF NEW MEXICO, INC.",20210630,0
28,2021-06-30,"June 30, 2021",Walmart ,9600 Sage Road SW,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2021-24024,Commercial,Sign - Commercial Sign,9600,SAGE,RD,SW,,A1B,0000,TOWN OF ATRISCO GRANT UNIT 7,0,0,WALMART ,"SIGNART OF NEW MEXICO, INC.",20210630,0
29,2021-06-30,"June 30, 2021",Pete Nieto - Cu89132496,9905 San Gabriel Road NE,Nieto Custom Builders Inc.,Change of Use,2884,1000.0,"$1,000.00",BP-2021-28094,Commercial,Change of Use,9905,SAN GABRIEL,RD,NE,,7,1,SAN MARCOS MANOR,2884,1000,PETE NIETO - CU89132496,"NIETO CUSTOM BUILDERS, INC",20210630,
30,2021-06-29,"June 29, 2021",David Mceachern - Cu79620717,3900 Central Ave. SW,"Paragon Construction, LLC, Rba Architects",Change of Use,2043,30000.0,"$30,000.00",BP-2021-20291,Commercial,Change of Use,3900,CENTRAL,AV,SW,,1,0000,MTM PARTNERSHIP,2043,30000,DAVID MCEACHERN - CU79620717,"PARAGON CONSTRUCTION, LLC, RBA ARCHITECTS",20210629,1
31,2021-06-29,"June 29, 2021",Walter   Gill - Cu85079786,916 2Nd St. NW,Modulus Design Llc,Alterations,2070,150000.0,"$150,000.00",BP-2021-24100,Commercial,Alterations,916,2ND,ST,NW,,17,8,NORTHERN ADDN,2070,150000,WALTER   GILL - CU85079786,MODULUS DESIGN LLC,20210629,1
32,2021-06-29,"June 29, 2021",Miguel  Torres - Cu118007852,5441 Watson  SE,Weil Construction Inc.,Foundation,20000,75000.0,"$75,000.00",BP-2020-30179,Commercial,Foundation,5441,WATSON,DR,SE,,G,0000,MESA DEL SOL INNOVATION PARK II,20000,75000,MIGUEL  TORRES - CU118007852,"WEIL CONSTRUCTION, INC.",20210629,
33,2021-06-29,"June 29, 2021",Xavier Nuno-Whelan - Cu44733313,1020 Central Ave. SW,"Jddm Construction, LLC",Alterations,720,0.0,,BP-2020-44133,Commercial,Alterations,1020,CENTRAL,AV,SW,,22,50,NEW MEXICO TOWN COMPANYS ORIGINAL TOWNSITE,720,0,XAVIER NUNO-WHELAN - CU44733313,"JDDM CONSTRUCTION, LLC",20210629,
34,2021-06-29,"June 29, 2021",Arvin Norouzi - Cu43375035,347 Muriel St. NE,"Velex Inc., The Derna Group",Alterations,300,30000.0,"$30,000.00",BP-2021-21773,Commercial,Alterations,347,MURIEL,ST,NE,,18,20,EAST CENTRAL BUSINESS ADDN,300,30000,ARVIN NOROUZI - CU43375035,"VELEX INC., THE DERNA GROUP",20210629,
35,2021-06-29,"June 29, 2021",Brent Miller - Cu133585138,1410 Wyoming Blvd. NE,"Star Hill Enterprises, LLC, Stand 8",Alterations,10,25000.0,"$25,000.00",BP-2021-21356,Commercial,Alterations,1410,WYOMING,BLVD,NE,,A1A,22,BELLEHAVEN ADDN,10,25000,BRENT MILLER - CU133585138,"STAR HILL ENTERPRISES, LLC, STAND 8",20210629,
36,2021-06-29,"June 29, 2021",Cantina Loca,6910 Montgomery Blvd. NE,"Del Rio Signs, LLC",Sign - Commercial Sign,0,0.0,,GP-2021-23966,Commercial,Sign - Commercial Sign,6910,MONTGOMERY,BLVD,NE,,H3A,H,ALTAMONT ADDN UNIT 6,0,0,CANTINA LOCA,"DEL RIO SIGNS, LLC",20210629,0
37,2021-06-28,"June 28, 2021",Eric Cody - Cu127795477,5301 Antequera Road NW,"Pavilion Construction, LLC, Meeks Partners",New Building,4502,0.0,,BP-2021-06450,Commercial,New Building,5301,ANTEQUERA,RD,NW,,4,0000,NORTH ANDALUCIA AT LA LUZ,4502,0,ERIC CODY - CU127795477,"PAVILION CONSTRUCTION, LLC, MEEKS PARTNERS",20210628,
38,2021-06-28,"June 28, 2021",Two Boys Donuts,8520 Montgomery Blvd. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2021-24110,Commercial,Sign - Commercial Sign,8520,MONTGOMERY,BLVD,NE,,4,0000,MONTGOMERY CROSSING ADDN PHASE 2,0,0,TWO BOYS DONUTS,"SIGNART OF NEW MEXICO, INC.",20210628,0
39,2021-06-28,"June 28, 2021",Chris Lee - Cu67778515,7412 Jefferson St. NE,"Klinger Constructors Llc, Mgarchitects",Shell Building,15692,0.0,,BP-2021-23852,Commercial,Shell Building,7412,JEFFERSON,ST,NE,,4AA4A,0000,JOURNAL CENTER,15692,0,CHRIS LEE - CU67778515,"KLINGER CONSTRUCTORS LLC, MGARCHITECTS",20210628,
40,2021-06-28,"June 28, 2021",Douglas Simms - Cu105150714,4200 4Th St. NW,Douglas W Simms,Minor Alteration/Repair,384,2600.0,"$2,600.00",BP-2021-28559,Commercial,Minor Alteration/Repair,4200,4TH,ST,NW,,4,0000,BROCK ADDN,384,2600,DOUGLAS SIMMS - CU105150714,DOUGLAS W SIMMS,20210628,
41,2021-06-28,"June 28, 2021",Chris Lee - Cu67778515,7412 Jefferson St. NE,"Klinger Constructors Llc, Mgarchitects",Alterations,29356,1700000.0,"$1,700,000.00",BP-2021-17095,Commercial,Alterations,7412,JEFFERSON,ST,NE,,4AA4A,0000,JOURNAL CENTER,29356,1700000,CHRIS LEE - CU67778515,"KLINGER CONSTRUCTORS LLC, MGARCHITECTS",20210628,
42,2021-06-28,"June 28, 2021",Aigp Realty Llc - Neal Dahya,251 98Th St. NW,Electrical Products Co.,Sign - Commercial Sign,0,2200.0,"$2,200.00",GP-2021-18139,Commercial,Sign - Commercial Sign,251,98TH,ST,NW,,1,0000,98TH STREET PLAZA,0,2200,AIGP REALTY LLC - NEAL DAHYA,ELECTRICAL PRODUCTS COMPANY,20210628,0
43,2021-06-28,"June 28, 2021",Eric Cody - Cu127795477,5301 Antequera Road NW,"Pavilion Construction, LLC, Meeks Partners",Multiple Family Buildings,185145,2280000.0,"$2,280,000.00",BP-2021-05887,Commercial,Multiple Family Buildings,5301,ANTEQUERA,RD,NW,,4,0000,NORTH ANDALUCIA AT LA LUZ,185145,2280000,ERIC CODY - CU127795477,"PAVILION CONSTRUCTION, LLC, MEEKS PARTNERS",20210628,155
44,2021-06-28,"June 28, 2021",Doug Simms - Cu132527871,4200 4Th St. NW,Douglas W Simms,Alterations,90,2000.0,"$2,000.00",BP-2021-26365,Commercial,Alterations,4200,4TH,ST,NW,,4,0000,BROCK ADDN,90,2000,DOUG SIMMS - CU132527871,DOUGLAS W SIMMS,20210628,
