,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
12,2021-09-02,"September 02, 2021",Richard Cline - Cu35197847,6501 Americas  NE,"Dpc Construction Ltd. Co., Arcline Architectural Design",Alterations,1447,70000.0,"$70,000.00",BP-2021-28105,Commercial,Alterations,6501,AMERICAS,PKWY,NE,,1B1,0000,PARK SQUARE ADDN,1447,70000,RICHARD CLINE - CU35197847,"DPC CONSTRUCTION LTD. CO., ARCLINE ARCHITECTURAL DESIGN",20210902,
13,2021-09-02,"September 02, 2021",James Lewis - Cu34935835,5203 Juan Tabo Blvd. NE,"Sierra Development Co., James C Lewis Architect ",Alterations,2166,110040.0,"$110,040.00",BP-2021-34302,Commercial,Alterations,5203,JUAN TABO,BLVD,NE,,D3,0000,ACADEMY PLACE,2166,110040,JAMES LEWIS - CU34935835,"SIERRA DEVELOPMENT COMPANY, JAMES C LEWIS ARCHITECT ",20210902,
14,2021-09-02,"September 02, 2021",John Paul Mares - Cu31527681,3801 University Blvd. SE,Enterprise Builders Corp.,Alterations,24724,1066667.0,"$1,066,667.00",BP-2021-35347,Commercial,Alterations,3801,UNIVERSITY,BLVD,SE,,B,0000,UNM LANDS OF,24724,1066667,JOHN PAUL MARES - CU31527681,ENTERPRISE BUILDERS CORPORATION,20210902,
15,2021-09-01,"September 01, 2021",Formative Architecture - Cu42313490,1410 Central Ave. SW,"Aic General Contractors Inc., Formative Architecture",Alterations,14284,125000.0,"$125,000.00",BP-2021-35522,Commercial,Alterations,1410,CENTRAL,AV,SW,,349A,0000,MRGCD MAP 38,14284,125000,FORMATIVE ARCHITECTURE - CU42313490,"AIC GENERAL CONTRACTORS, INC., FORMATIVE ARCHITECTURE",20210901,1
16,2021-09-01,"September 01, 2021",Martin Grummer - Cu23278024,99999 Fineland  NW,"Wilger Enterprises Inc., Martin Grummer Architect",Shell Building,2513,100000.0,"$100,000.00",BP-2021-31596,Commercial,Shell Building,99999,FINELAND,DR,NW,,9A,0000,MCMAHON MARKETPLACE,2513,100000,MARTIN GRUMMER - CU23278024,"WILGER ENTERPRISES INC, MARTIN GRUMMER ARCHITECT",20210901,
17,2021-08-31,"August 31, 2021",Stephanie  Lucero - Cu85176400,99999 University Blvd. SE,Rachel Matthew Development Corp.,New Building,9995,0.0,,BP-2020-54001,Commercial,New Building,99999,UNIVERSITY,BLVD,SE,,5,0000,MESA DEL SOL,9995,0,STEPHANIE  LUCERO - CU85176400,RACHEL MATTHEW DEVELOPMENT CORPORATION,20210831,
18,2021-08-31,"August 31, 2021",Sam Chow - Cu139248069,518 Airport  NW,"Asa Carlton Inc., Mcg Architecture",Alterations,4833,158923.0,"$158,923.00",BP-2021-29826,Commercial,Alterations,518,AIRPORT,DR,NW,,2B1,0000,ATRISCO BUSINESS PARK UNIT 2 TRACT A,4833,158923,SAM CHOW - CU139248069,"ASA CARLTON INC, MCG ARCHITECTURE",20210831,1
19,2021-08-31,"August 31, 2021",M & M Company,4315 Wyoming Blvd. NE,Guzman Construction Solutions Llc,Demolition - Demolition,0,0.0,,GP-2021-38028,Commercial,Demolition - Demolition,4315,WYOMING,BLVD,NE,,1A,0000,LA MIRADA,0,0,M & M COMPANY,GUZMAN CONSTRUCTION SOLUTIONS LLC,20210831,0
20,2021-08-31,"August 31, 2021",Christopher Beccone - Cu45723264,4700 San Mateo Blvd. NE,"Sdv Construction Inc., Studio Beccone A+D",Alterations,20892,550000.0,"$550,000.00",BP-2021-29768,Commercial,Alterations,4700,SAN MATEO,BLVD,NE,,J,0000,BANKERS UNION LIFE,20892,550000,CHRISTOPHER BECCONE - CU45723264,"SDV CONSTRUCTION, INC., STUDIO BECCONE A+D",20210831,
21,2021-08-31,"August 31, 2021",Stephanie  Lucero - Cu85176400,99999 University Blvd. SE,Rachel Matthew Development Corp.,New Building,5728,0.0,,BP-2020-54011,Commercial,New Building,99999,UNIVERSITY,BLVD,SE,,5,0000,MESA DEL SOL,5728,0,STEPHANIE  LUCERO - CU85176400,RACHEL MATTHEW DEVELOPMENT CORPORATION,20210831,
22,2021-08-31,"August 31, 2021",Vanessa Funston - Cu118626721,6621 Gulton Ct. NE,Aic General Contractors Inc.,Change of Use,4476,140000.0,"$140,000.00",BP-2021-30221,Commercial,Change of Use,6621,GULTON,CT,NE,,3A1C,A,INTERSTATE INDUSTRIAL TRACT UNIT 2,4476,140000,VANESSA FUNSTON - CU118626721,"AIC GENERAL CONTRACTORS, INC.",20210831,
23,2021-08-31,"August 31, 2021",Taylor Hall - Cu65410890,6221 Riverside Plaza  NW,"Barnsley Construction, Llc, Pm Design Group Inc.",Alterations,3898,305000.0,"$305,000.00",BP-2021-33397,Commercial,Alterations,6221,RIVERSIDE PLAZA,LA,NW,,1A2A,0000,RIVERSIDE PLAZA,3898,305000,TAYLOR HALL - CU65410890,"BARNSLEY CONSTRUCTION, LLC, PM DESIGN GROUP, INC.",20210831,
24,2021-08-31,"August 31, 2021",Stephanie  Lucero - Cu85176400,99999 University Blvd. SE,Rachel Matthew Development Corp.,New Building,47000,5000000.0,"$5,000,000.00",BP-2020-51419,Commercial,New Building,99999,UNIVERSITY,BLVD,SE,,A1A5,0000,MESA DEL SOL INNOVATION PARK,47000,5000000,STEPHANIE  LUCERO - CU85176400,RACHEL MATTHEW DEVELOPMENT CORPORATION,20210831,
25,2021-08-31,"August 31, 2021",Stephanie  Lucero - Cu85176400,99999 Universe Blvd. NW,Rachel Matthew Development Corp.,Alterations,10410,0.0,,BP-2020-53791,Commercial,Alterations,99999,UNIVERSE,BLVD,NW,,B,0000,ANCIENT MESA,10410,0,STEPHANIE  LUCERO - CU85176400,RACHEL MATTHEW DEVELOPMENT CORPORATION,20210831,
26,2021-08-31,"August 31, 2021",Stephanie  Lucero - Cu85176400,99999 Universe Blvd. NW,Rachel Matthew Development Corp.,New Building,9595,0.0,,BP-2020-53993,Commercial,New Building,99999,UNIVERSE,BLVD,NW,,B,0000,ANCIENT MESA,9595,0,STEPHANIE  LUCERO - CU85176400,RACHEL MATTHEW DEVELOPMENT CORPORATION,20210831,
27,2021-08-31,"August 31, 2021",Don Dudley - Cu30605731,5505 Osuna Road NE,"Las Ventanas Construction Llc, G. Donald Dudley Architect, Ltd.",Alterations,1099,60000.0,"$60,000.00",BP-2021-29868,Commercial,Alterations,5505,OSUNA,RD,NE,,E2,0000,NORTH ACADEMY BUSINESS PARK,1099,60000,DON DUDLEY - CU30605731,"LAS VENTANAS CONSTRUCTION LLC, G. DONALD DUDLEY ARCHITECT, LTD.",20210831,1
28,2021-08-31,"August 31, 2021",Hc Group Dps - Cu66556058,1005 Silver Ave. SE,"Platinum Builders Corp., Dekker Perich Sabatini",Alterations,10016,3000000.0,"$3,000,000.00",BP-2021-22062,Commercial,Alterations,1005,SILVER,AV,SE,,1,0000,PRESBYTERIAN HOSPITAL-MAIN CAMPUS PHASE 1,10016,3000000,HC GROUP DPS - CU66556058,"PLATINUM BUILDERS CORPORATION, DEKKER PERICH SABATINI",20210831,
29,2021-08-30,"August 30, 2021",Merlyn Nyght - Cu88889025,4645 Pitt St. NE,Rader Awning & Upholstering,City Project,300,8639.0,"$8,639.00",BP-2021-06221,Commercial,City Project,4645,PITT,ST,NE,,CA,0000,FAR NE HEIGHTS SENIOR CENTER,300,8639,MERLYN NYGHT - CU88889025,RADER AWNING & UPHOLSTERING,20210830,
30,2021-08-30,"August 30, 2021",Quanz Auto Body,416 Juan Tabo Blvd. NE,Electrical Products Co.,Sign - Commercial Sign,0,1300.0,"$1,300.00",GP-2021-33985,Commercial,Sign - Commercial Sign,416,JUAN TABO,BLVD,NE,,10A,2,LA CUESTA,0,1300,QUANZ AUTO BODY,ELECTRICAL PRODUCTS COMPANY,20210830,0
31,2021-08-30,"August 30, 2021",Eric Munn - Cu61763760,1300 San Mateo Blvd. SE,"Ti Design Services, Enka Construction Llc",Addition,730,15000.0,"$15,000.00",BP-2021-35516,Commercial,Addition,1300,SAN MATEO,BLVD,SE,,1A,17,VIRGINIA PLACE ADDN,730,15000,ERIC MUNN - CU61763760,"TI DESIGN SERVICES, ENKA CONSTRUCTION LLC",20210830,1
32,2021-08-30,"August 30, 2021",Rebekah Bellum - Cu37349739,903 10Th St. SW,"Esa Construction Inc., Cherry/See/Reames Architects Pc",City Project,192,125000.0,"$125,000.00",BP-2021-24579,Commercial,City Project,903,10TH,ST,SW,,RIO GRANDE PARK & ZOO,0000,RIO GRANDE ZOO,192,125000,REBEKAH BELLUM - CU37349739,"ESA CONSTRUCTION, INC., CHERRY/SEE/REAMES ARCHITECTS PC",20210830,
33,2021-08-30,"August 30, 2021",Kenneth Myers - Cu126508399,309 Old Coors  SW,"Insight Construction, LLC",Alterations,7096,500000.0,"$500,000.00",BP-2021-18764,Commercial,Alterations,309,OLD COORS,DR,SW,,100,0000,RIO GRANDE HEIGHTS ADDN,7096,500000,KENNETH MYERS - CU126508399,"INSIGHT CONSTRUCTION, LLC",20210830,
34,2021-08-30,"August 30, 2021",Tom Gentry - Cu46431279,5001 Central Ave. NE,Landmark Construction Inc.,Addition,4613,50000.0,"$50,000.00",BP-2021-26987,Commercial,Addition,5001,CENTRAL,AV,NE,,35,39,VALLEY VIEW ADDN,4613,50000,TOM GENTRY - CU46431279,"LANDMARK CONSTRUCTION, INC.",20210830,
35,2021-08-30,"August 30, 2021",Charlie Otero - Cu104020573,2202 Menaul Blvd. NE,"Charlie M. Otero Architect Inc., Cmc Group, Llc",Alterations,7800,200000.0,"$200,000.00",BP-2021-31067,Commercial,Alterations,2202,MENAUL,BLVD,NE,,DX,0000,NETHERWOOD PARK,7800,200000,CHARLIE OTERO - CU104020573,"CHARLIE M. OTERO ARCHITECT INC, CMC GROUP, LLC",20210830,
36,2021-08-30,"August 30, 2021",Formative Architecture - Cu42313490,5400 Sevilla Ave. NW,"Aic General Contractors Inc., Formative Architecture",Alterations,1040,124186.4,"$124,186.40",BP-2021-31021,Commercial,Alterations,5400,SEVILLA,AV,NW,,K1A,0000,VISTA DE LA LUZ COMMERCIAL,1040,124186.4,FORMATIVE ARCHITECTURE - CU42313490,"AIC GENERAL CONTRACTORS, INC., FORMATIVE ARCHITECTURE",20210830,
